"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"I don’t know if I want to go to UF vs FSU.",FALSE,0,NA,2017-11-25 05:32:28,FALSE,NA,"934293690700398594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alex_tnw",0,FALSE,FALSE,NA,NA
"Or Big East Louisville beating UF in 2013 Sugar Bowl or AAC Houston beating FSU in 2015 Peach Bowl https://t.co/CTkNjX68GT",FALSE,2,NA,2017-11-25 04:12:57,FALSE,NA,"934273677394415617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TKreahling",0,FALSE,FALSE,NA,NA
"RT @The_Norty: Don’t forget to tune in to the UF vs FSU game tomorrow in the prime time slot @ 10 am on Comedy Central!",FALSE,0,NA,2017-11-25 03:39:22,FALSE,NA,"934265227100803073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jennalynmallory",4,TRUE,FALSE,NA,NA
"In all honesty UCF and USF balled out this year. Damn good teams who would put up a great fight against both UF and… https://t.co/DQXqtXPLeD",FALSE,3,NA,2017-11-25 02:15:03,TRUE,NA,"934244006661427200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carndog2020",0,FALSE,FALSE,NA,NA
"@wimbo1234 You right bout that but uf and fsu played some sorry ass teams too this year and still was awful",FALSE,1,"wimbo1234",2017-11-25 02:01:18,FALSE,"934239458500759553","934240547891568640","1941668264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teejay3430",0,FALSE,FALSE,NA,NA
"seeing these fsu/uf fans saying ucf sucks has me dead",FALSE,2,NA,2017-11-25 00:47:35,FALSE,NA,"934221994429681664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carterroth50",0,FALSE,FALSE,NA,NA
"Don’t forget to tune in to the UF vs FSU game tomorrow in the prime time slot @ 10 am on Comedy Central!",FALSE,48,NA,2017-11-25 00:36:51,FALSE,NA,"934219295118233600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Norty",4,FALSE,FALSE,NA,NA
"@citybeautifulsc Just need more college football fans that aren't UF or FSU fans first so that games other than you… https://t.co/3flGikZ7yt",FALSE,2,"citybeautifulsc",2017-11-25 00:31:06,TRUE,"934217288873627649","934217846686658560","2196934345","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LightBlueJesus",0,FALSE,FALSE,NA,NA
"11-0 baby. UCF Football owns Florida now. UF, FSU y’all a joke sit down. Miami y’all got choked by ya own chain, ho… https://t.co/uJH2zvkymq",FALSE,4,NA,2017-11-25 00:27:15,TRUE,NA,"934216878830096386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DatDudeBwagz",0,FALSE,FALSE,NA,NA
"I agree. Florida college football teams ranked:

1. UCF
2. USF
3. Miami
4. FAU
5. FSU
6. UF https://t.co/ELNcC4E7HH",FALSE,1,NA,2017-11-25 00:11:18,FALSE,NA,"934212863773872128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KFoleyFL",0,FALSE,FALSE,NA,NA
